date,days,emerging_us_price,emerging_us_ndtr_l1,emerging_us_gdtr_l1,emerging_us_ndtr_l2,emerging_us_gdtr_l2
2006-08-02,365,754.256,1145.81306111393,1212.06650983085,676.69311,757.24932
2006-08-03,365,754.827,1146.89324939491,1213.26460704044,673.10545,753.30386
2006-08-04,365,761.52,1157.06383506417,1224.0241362136,681.74204,762.96992
2006-08-05,365,760.757,1155.94292644658,1222.84656007554,678.78222,759.66767
2006-08-06,365,759.703,1154.39841199482,1221.22425758336,672.96224,753.16858
2006-08-07,365,758.957,1153.30089778228,1220.07105520827,669.91382,749.76652
2006-08-08,365,762.906,1159.45380220646,1226.61208687121,669.67754,749.54129
2006-08-09,365,770.244,1170.6495641253,1238.46524143699,672.89298,753.15107
2006-08-10,365,766.093,1164.62963842452,1232.17303774739,668.09227,747.87076
2006-08-11,365,766.583,1165.41748459135,1233.01203616739,664.39166,743.73488
2006-08-12,365,766.111,1164.73667222504,1232.29675305945,665.25556,744.708
2006-08-13,365,765.202,1163.42931195823,1230.91968535688,666.97577,746.64107
2006-08-14,365,764.7,1162.70373360633,1230.15748125805,668.90443,748.80672
2006-08-15,365,767.406,1166.91938780536,1234.62292032015,684.72557,766.52408
2006-08-16,365,778.487,1184.00249247157,1252.74107018985,698.40475,781.89192
2006-08-17,365,781.548,1188.86316383823,1257.93842081571,701.31015,785.21263
2006-08-18,365,775.306,1179.37651272093,1247.90059257588,701.39228,785.30461
2006-08-19,365,772.874,1175.81594583756,1244.14391898568,701.10831,785.00023
2006-08-20,365,770.932,1172.97818691602,1241.15081690034,700.82187,784.69158
2006-08-21,365,770.098,1171.74013037544,1239.84455487939,700.54504,784.38636
2006-08-22,365,774.632,1178.65678297028,1247.16706407944,700.27043,784.08374
2006-08-23,365,768.051,1168.68324679162,1236.62047096658,694.4898,777.61963
2006-08-24,365,762.998,1161.07426052572,1228.59037406041,694.41337,777.56072
2006-08-25,365,764.116,1162.87435445514,1230.51424447823,690.80685,773.54655
2006-08-26,365,763.999,1162.71455131994,1230.34733111288,691.67748,774.5242
2006-08-27,365,763.863,1162.50488116346,1230.1217989474,693.74592,776.83578
2006-08-28,365,763.743,1162.33852583587,1229.94728999089,696.15983,779.54072
2006-08-29,365,769.138,1170.60110428628,1238.69785017821,699.35302,783.12573
2006-08-30,365,774.951,1179.46881508218,1248.08705884936,704.86253,789.30233
2006-08-31,365,771.222,1173.8162518997,1242.10778153842,704.96947,789.42478
2006-09-01,365,776.651,1182.12931301362,1250.91326753149,711.42197,796.66145
2006-09-02,365,781.315,1189.32590692897,1258.53217446504,715.20814,800.90581
2006-09-03,365,785.575,1195.9210183778,1265.51176418334,718.30564,804.37536
2006-09-04,365,788.017,1199.76838659518,1269.58039598881,719.36425,805.55749
2006-09-05,365,787.404,1198.92209839018,1268.69168187948,716.99647,802.91466
