date,days,north_america_eu_price,north_america_eu_ndtr_l1,north_america_eu_gdtr_l1,north_america_eu_ndtr_l2,north_america_eu_gdtr_l2
2018-05-20,365,3554.949,6333.01086494392,8057.65786341639,18622.45567,30141.53385
2018-05-21,365,3562.198,6345.96933062953,8074.16757389122,18698.57277,30264.90075
2018-05-22,365,3544.733,6314.95916463918,8034.76738254931,18515.73416,29969.37626
2018-05-23,365,3575.18,6369.3217256585,8104.00117748865,18834.42835,30485.70525
2018-05-24,365,3561.724,6345.56976959018,8073.85696050591,18693.86203,30258.75841
2018-05-25,365,3573.155,6366.40971589986,8100.63239261126,18816.55681,30459.30293
2018-05-26,365,3577.182,6373.62607764618,8109.82771615418,18859.12111,30528.30324
2018-05-27,365,3580.185,6378.98509270039,8116.65156740488,18890.74176,30579.52712
2018-05-28,365,3582.221,6382.56400211022,8121.18718263001,18911.84552,30613.55181
2018-05-29,365,3560.497,6344.08571752927,8072.33942125418,18683.72389,30245.12493
2018-05-30,365,3591.614,6400.33033347209,8144.33701552306,19014.91411,30784.4826
2018-05-31,365,3548.782,6324.92682134168,8048.88608051079,18566.77612,30062.73554
2018-06-01,365,3588.772,6396.67128925771,8140.42516475959,18987.89044,30746.37974
2018-06-02,365,3590.706,6400.16093739914,8144.88667940588,19008.50922,30779.92239
2018-06-03,365,3592.36,6403.11345975341,8148.65032901165,19025.9475,30808.20693
2018-06-04,365,3594.327,6406.66343159493,8153.19025831157,19046.94416,30842.37419
2018-06-05,365,3605.339,6426.60186135343,8178.62350561718,19165.39981,31034.63656
2018-06-06,365,3602.856,6422.29439301225,8173.20655028816,19139.60833,30993.36418
2018-06-07,365,3585.329,6391.8778923656,8134.93182492977,18958.21448,30702.92076
2018-06-08,365,3614.444,6444.00847648155,8201.35208179486,19267.3526,31204.12818
2018-06-09,365,3611.864,6439.42676903146,8195.5285883586,19239.85429,31159.65226
2018-06-10,365,3608.435,6433.29935024029,8187.72696474386,19203.13967,31100.16731
2018-06-11,365,3605.926,6428.84652626752,8182.06791368805,19176.45802,31057.017
2018-06-12,365,3619.405,6453.06081563875,8212.98561890478,19320.81705,31291.57041
2018-06-13,365,3609.751,6436.02771773851,8191.4038253155,19218.72281,31126.95762
2018-06-14,365,3656.988,6521.70540219881,8301.21656909245,19730.31313,31961.36788
2018-06-15,365,3661.828,6530.76174809624,8312.97673698609,19785.01135,32051.76613
2018-06-16,365,3660.566,6528.57206456194,8310.21801303866,19771.64509,32030.33264
2018-06-17,365,3658.485,6524.81952974226,8305.42532970951,19748.81782,31993.22818
2018-06-18,365,3657.163,6522.52878731555,8302.54352774585,19734.8522,31970.86631
2018-06-19,365,3656.573,6521.71386087263,8301.62767504359,19729.82109,31963.6513
2018-06-20,365,3659.608,6527.13631598044,8308.53577763736,19762.53047,32016.68696
2018-06-21,365,3626.382,6468.30891076767,8233.84137908283,19406.20242,31440.86175
2018-06-22,365,3623.872,6463.96938850466,8228.38001416032,19380.06602,31398.99532
2018-06-23,365,3606.951,6433.8220072433,8190.01926107512,19199.19423,31106.07202
2018-06-24,365,3574.365,6375.66751179206,8115.97603404566,18852.01905,30543.47558
2018-06-25,365,3558.328,6347.08787894302,8079.60711467065,18682.91125,30269.5813
2018-06-26,365,3573.421,6374.02118675194,8113.89817260867,18841.3759,30526.36636
2018-06-27,365,3564.704,6358.55405649059,8094.24400914584,18749.84268,30378.3292
2018-06-28,365,3590.555,6405.53709239766,8154.49513905278,19026.83273,30830.43252
2018-06-29,365,3566.299,6362.6687561075,8100.12561570729,18772.06408,30419.15297
2018-06-30,365,3574.051,6376.51226619001,8117.75825447458,18853.65286,30551.43001
2018-07-01,365,3589.492,6404.20885801226,8153.09534866606,19017.33842,30817.25669
2018-07-02,365,3597.359,6418.26628350358,8171.00510329672,19100.72848,30952.49063
2018-07-03,365,3567.545,6365.07636179084,8103.29138530017,18784.04657,30439.3239
2018-07-04,365,3569.621,6368.78081572779,8108.00743035941,18805.81613,30474.60088
2018-07-05,365,3580.519,6389.21741685458,8134.53569135586,18926.41094,30673.86239
2018-07-06,365,3594.915,6415.20045943955,8167.77360750548,19080.2509,30924.37484
2018-07-07,365,3605.793,6435.05853179682,8193.2928825379,19198.27869,31117.45702
2018-07-08,365,3614.505,6451.0610070719,8213.91009975664,19293.66379,31273.90304
2018-07-09,365,3625.543,6471.21513301265,8239.81104352394,19414.11807,31470.9754
2018-07-10,365,3649.916,6514.80891188065,8295.36820628383,19675.58844,31895.20337
2018-07-11,365,3623.812,6468.21653314576,8236.04282607427,19394.0581,31438.83607
2018-07-12,365,3666.468,6544.78088695873,8333.76448704382,19853.09545,32184.72846
2018-07-13,365,3675.077,6560.16432086866,8353.36155245788,19946.3235,32335.93136
